thickness,radius,length,exp_index,pressure,mesh_length,youngs_modulus,poisson_ratio,tensile_strength,density,body_area,body_volume,body_mass,outer_area,outer_volume,inner_area,inner_volume,node_count,edge_count,face_count,volume_count,vonmises_stress,tresca_stress,max_displacement,has_failed
0.04,0.7323056411876067,1.2,54.0,6.03876,0.1,68900.0,0.33,276.0,2700.0,23.503202426839927,0.4699300072502457,1268.8110195756633,12.260441527906764,3.6666955388273537,11.242760898933163,3.1967655315771077,18631,252,6140,9415,132.77174048540977,75.70979056876374,0.001031217068319275,False
0.05,0.5142395117144156,1.2,55.0,6.03876,0.1,68900.0,0.33,276.0,2700.0,13.408920803500394,0.3349612206997105,904.3952958892183,7.200354212135157,1.5665435086282287,6.208566591365236,1.231582287928518,11281,184,3716,5701,69.48282238931782,39.71531501807204,0.00042496369754606577,False
0.06000000000000001,0.5339361054706925,1.2,56.0,6.03876,0.1,68900.0,0.33,276.0,2700.0,14.004296714998885,0.41967651210777257,1133.126582690986,7.6083019005959,1.7123675462654941,6.395994814402985,1.2926910341577216,11339,186,3724,5747,60.03081223103805,34.40358088939919,0.00037696378755790324,False
0.06999999999999999,0.4265333408847194,1.2,57.0,6.03876,0.1,68900.0,0.33,276.0,2700.0,9.787779229208802,0.3418538955021521,923.0055178558107,5.50219411236638,1.010910594428306,4.285585116842422,0.6690566989261539,8082,150,2656,4092,37.432189336283436,21.51402516041917,0.00021849650441389712,False
0.08,0.551618811648929,1.2,58.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,14.333833039495772,0.5722809912874052,1545.158676475994,7.982844742529182,1.8502027989015648,6.35098829696659,1.2779218076141596,3122,96,1028,1574,41.398163106293374,23.900898346591905,0.00029692450266020486,False
0.09,0.681383046702053,1.2,59.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,19.825666607050902,0.8906281832876477,2404.6960948766487,10.971857579692925,3.0754476261347334,8.853809027357977,2.1848194428470857,2042,80,668,1034,47.464821185597145,27.25604651442913,0.0003988023708279578,False
0.09999999999999999,0.563354649253837,1.2,60.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,14.427344179475654,0.7192728138713115,1942.036597452541,8.235763686081357,1.9453688909207405,6.191580493394296,1.2260960770494291,3134,96,1028,1586,34.30935753626311,19.758210679907517,0.000244191439090317,False
0.11,0.5697287085538638,1.2,61.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,14.496762898750834,0.7945343195500073,2145.2426627850195,8.374581568578481,1.9983060113598996,6.122181330172353,1.2037716918098922,3115,96,1026,1570,53.95413397947835,30.45253998614279,0.0003478834758176939,False
0.12,0.5553045166372187,1.2,62.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,13.725223070658616,0.8198942695025825,2213.7145276569727,8.061902492209757,1.8797707964985,5.663320578448859,1.0598765269959176,3060,94,1004,1548,28.543457816050953,16.464839915097592,0.0001960529390582044,False
0.13,0.5618255553565449,1.2,63.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,13.801794779372615,0.892515274619258,2409.7912414719963,8.202614071354681,1.9328009868531753,5.5991807080179345,1.0402857122339173,1681,70,552,847,27.995581390071525,16.104104195816305,0.00018458421318422657,False
0.14,0.46194033127389084,1.2,64.0,6.03876,0.1,68900.0,0.33,276.0,2700.0,9.894293306771171,0.6868535113130154,1854.5044805451416,6.16447166379901,1.2173583896107234,3.729821642972161,0.530504878297708,8477,154,2814,4250,20.581052442875023,11.870443756383489,0.0001280621981884338,False
0.15000000000000002,0.5929278495155499,1.2,65.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,14.693378808236417,1.0949348271471544,2956.324033297317,8.888447078040938,2.198523578700713,5.804931730195479,1.1035887515535585,1624,70,530,823,25.539434639185654,14.658268880659989,0.000175554815403096,False
0.16,0.7544445487418026,1.2,66.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,21.76350069309815,1.7325014131084506,4677.753815392816,12.840987361370109,3.9445319194380186,8.92251333172804,2.212030506329568,2177,82,706,1112,29.08373074134498,16.565612118957684,0.00026406195402405095,False
0.17,0.7456535718429247,1.2,67.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,21.113520416629786,1.7843594722754574,4817.770575143735,12.608988106998513,3.8326682691140523,8.504532309631273,2.0483087968385947,2175,82,706,1110,27.106656477118957,15.431869127801358,0.00024127613433458354,False
0.18000000000000002,0.5611644148326698,1.2,68.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,12.88793284687686,1.1476994439817614,3098.788498750756,8.188299234889126,1.9273826389533917,4.699633611987734,0.7796831949716303,1606,68,528,808,20.392802806629117,11.745561255541302,0.00013313075692541454,False
0.19,0.5130268134852957,1.2,69.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,10.922375301480113,1.0232601976332953,2762.8025336098976,7.175555950107734,1.557826691965585,3.7468193513723786,0.5345664943322896,1597,64,528,799,17.447671083179905,10.038786965328226,0.00011226188465539378,False
0.2,0.5322954195810031,1.2,70.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,11.466978597727952,1.1299426989536394,3050.8452871748264,7.573948427194512,1.6999129035721,3.8930301705334394,0.5699702046184605,1572,64,520,786,17.268517863734168,9.938003420541436,0.00011261121608064689,False
0.21000000000000002,0.6774179347844702,1.2,71.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,17.143999166641944,1.7807237194541432,4807.954042526187,10.874256274135224,3.0321366135018466,6.26974289250672,1.2514128940477034,1636,72,538,823,20.414035841316093,11.659827608726031,0.00015729818456565226,False
0.22,0.6244503794437208,1.2,72.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,14.713446135015651,1.5961779558014388,4309.680480663885,9.608353836828782,2.4899909561932794,5.10509229818687,0.8938130003918405,1586,68,522,797,18.016171688790354,10.327420343379059,0.00012956713013876703,False
0.23,0.5336052145723907,1.2,73.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,11.048816854071521,1.2451314330074066,3361.8548691199976,7.601368100933144,1.7098511756564219,3.447448753138377,0.4647197426490153,1497,62,496,747,15.141541637276962,8.704998540036986,9.973003154389394e-05,False
0.24000000000000005,0.5852728040416111,1.2,74.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,12.818765278593048,1.5092989155356817,4075.1070719463405,8.717391041698942,2.1311377725051552,4.101374236894106,0.6218388569694735,1458,64,482,729,15.77940055858799,9.025751373875702,0.00010904439169986758,False
0.25,0.7241423495315948,1.2,75.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,18.449492060006985,2.2734615840259798,6138.346276870146,12.049485029823417,3.567472167857034,6.400007030183568,1.2940105838310543,1762,74,578,889,18.053651990557896,10.272297292168705,0.00014638102893954532,False
0.26,0.956615262131465,1.2,76.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,30.06282872852755,3.8713566463889215,10452.662945250087,18.7123552444355,7.1168061483700225,11.35047348409205,3.245449501981101,2726,98,902,1367,21.002970711928253,11.785945867857825,0.000241144186523333,False
0.27,0.9029596367186279,1.2,77.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,26.86093852688157,3.5850027223286056,9679.507350287235,17.053970944410104,6.157597370610398,9.806967582471465,2.5725946482817927,2474,92,814,1247,19.26416888591404,10.875153330943396,0.0002067267090354074,False
0.28,0.8697340810670025,1.2,78.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,24.88021442449061,3.43725385814088,9280.585416980375,16.063312839384235,5.60750411310553,8.816901585106375,2.17025025496465,2494,90,818,1261,18.208741257561954,10.29020369293161,0.00018357693689595108,False
0.29000000000000004,0.8986613656230625,1.2,79.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,26.168895622814862,3.743409663155824,10107.206090520724,16.924250585918305,6.08457373318784,9.244645036896557,2.341164070032016,2481,90,820,1245,18.041864965830168,10.138497892660313,0.00018777018976781165,False
0.3,0.7579587265455661,1.2,80.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,19.0226966101385,2.7968558237561605,7551.510724141634,12.934272063163203,3.9898212508231206,6.088424546975297,1.19296542706696,1741,74,574,874,15.632667641108826,8.84655991538992,0.00012863222167820948,False
0.31,0.7543585252260576,1.2,81.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,18.67037849946914,2.8315145429223287,7645.089265890288,12.838707738118558,3.943427390611498,5.831670761350583,1.1119128476891693,1784,74,586,899,14.906096964719888,8.49788729147136,0.00012407005005574739,False
0.32,0.7946496045931088,1.2,82.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,20.336657288711372,3.185236027478572,8600.137274192144,13.92677770863767,4.482495550946528,6.409879580073701,1.2972595234679556,1895,78,626,950,14.91249655766516,8.482305671028993,0.00013049088354095853,False
0.33,0.8391605911708886,1.2,83.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,22.272983551098747,3.5997760091364372,9719.39522466838,15.176240574312978,5.130012881844989,7.0967429767857695,1.5302368727085516,2064,82,688,1026,15.018807527076238,8.50412289500217,0.00014021842471105572,False
0.34,0.8440607198047152,1.2,84.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,22.310190776894167,3.7104143269675447,10018.11868281237,15.316834110471957,5.204722629619992,6.99335666642221,1.4943083026524473,4997,120,1540,2587,15.497681228750118,8.79434458059676,0.00013682364482413118,False
0.3500000000000001,0.8938812353406813,1.2,85.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,24.598518970641848,4.214943629847215,11380.34780058748,16.78053321067841,6.004017333102626,7.817985759963438,1.7890737032554105,2269,86,752,1135,14.984047866290794,8.425728525647694,0.00014778182361999058,False
0.36000000000000004,0.8291151042058209,1.2,86.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,21.192417015782034,3.7169189649435106,10035.681205347479,14.889904083740149,4.979000472824177,6.302512932041886,1.2620815078806666,2030,80,672,1016,14.091124876934137,7.965970528044379,0.00012459825377146545,False
0.37,0.6982175274133107,1.2,87.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,15.219074824275566,2.709441447369458,7315.491907897536,11.39063876277811,3.2636681406778307,3.828436061497456,0.5542266933083728,1381,64,462,682,11.84704043719024,6.720752925771736,9.50789867546226e-05,False
0.38,1.0220991497457608,1.2,88.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,30.856684963813606,5.747846495066066,15519.185536678378,20.834365927311133,8.411054556110438,10.022319036502473,2.6632080610443714,2845,100,948,1417,15.054839452318147,8.478379139039145,0.00017376878917832168,False
0.39,0.8613856916481312,1.2,89.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,22.1652256069236,4.19798157027124,11334.550239732349,15.818757498950854,5.474423362388308,6.346468107972745,1.2764417921170672,2078,82,692,1034,13.093956861953941,7.433890809039268,0.00012229677263032952,False
0.4,0.7367078117427174,1.2,90.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,16.33829146873626,3.1336170071939122,8460.765919423564,12.374897917683533,3.720919843116076,3.963393551052725,0.5873028359221637,1580,68,526,785,11.571374342909792,6.572161054947763,9.49575493623303e-05,False
0.4100000000000001,1.0886481795364271,1.2,91.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,34.00580557874734,6.826842338791167,18432.47431473615,23.101309086810847,9.872375546540608,10.904496491936495,3.0455332077494415,3046,104,1014,1519,14.713504303405326,8.224213314563977,0.0001782439503340857,False
0.42000000000000004,0.8401467065334536,1.2,92.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,20.5905736827033,4.168850929021587,11255.897508358285,15.204485502162132,5.144992330191307,5.386088180541169,0.9761414011697207,1996,78,652,1002,12.265915332143543,6.960698667381259,0.00011117468991232537,False
0.43,0.775414928945301,1.2,93.0,6.03876,0.2,68900.0,0.33,276.0,2700.0,17.50593067159137,3.5972560229861696,9712.591262062659,13.402251273874976,4.219677951178424,4.103679397716393,0.6224219281922543,4987,104,1272,2771,12.686200368079172,7.254240506430287,9.899199069949296e-05,False
0.44,1.0624424884661097,1.2,94.0,6.03876,0.3,68900.0,0.33,276.0,2700.0,31.75709946308245,6.808152929475877,18382.012909584868,22.195346246429814,9.27889816012716,9.561753216652637,2.470745230651282,3080,102,1016,1542,13.746183552467905,7.768893381341795,0.00015594636629434494,False
