2.646100000000000000e+04,3.304200000000000000e+04,3.414500000000000000e+04,3.842900000000000000e+04,4.060900000000000000e+04,4.302800000000000000e+04,4.580200000000000000e+04,5.865000000000000000e+04,5.974600000000000000e+04,6.436600000000000000e+04,6.815700000000000000e+04,8.261300000000000000e+04,9.440600000000000000e+04,1.019500000000000000e+05,1.063560000000000000e+05,1.066130000000000000e+05,1.200000000000000000e+05,1.249060000000000000e+05,1.308240000000000000e+05,1.368270000000000000e+05,1.416170000000000000e+05,1.450070000000000000e+05,1.492610000000000000e+05,1.555600000000000000e+05,1.588640000000000000e+05,1.642830000000000000e+05,1.652630000000000000e+05,1.665580000000000000e+05,1.665580000000000000e+05,1.684830000000000000e+05,1.691660000000000000e+05,1.696720000000000000e+05,1.700090000000000000e+05,1.751270000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05,1.759410000000000000e+05
1.626100000000000000e+04,2.427400000000000000e+04,3.385800000000000000e+04,3.728100000000000000e+04,3.968100000000000000e+04,3.996800000000000000e+04,4.137900000000000000e+04,4.276900000000000000e+04,4.640500000000000000e+04,5.048300000000000000e+04,5.559800000000000000e+04,5.990600000000000000e+04,6.388300000000000000e+04,7.301400000000000000e+04,7.422600000000000000e+04,7.826600000000000000e+04,9.030400000000000000e+04,9.811700000000000000e+04,1.098790000000000000e+05,1.138760000000000000e+05,1.176910000000000000e+05,1.195260000000000000e+05,1.213220000000000000e+05,1.228960000000000000e+05,1.233210000000000000e+05,1.244610000000000000e+05,1.260090000000000000e+05,1.316490000000000000e+05,1.352830000000000000e+05,1.394720000000000000e+05,1.405910000000000000e+05,1.406710000000000000e+05,1.408430000000000000e+05,1.437500000000000000e+05,1.446870000000000000e+05,1.452000000000000000e+05,1.493730000000000000e+05,1.547690000000000000e+05,1.565550000000000000e+05,1.565550000000000000e+05,1.565550000000000000e+05,1.565550000000000000e+05,1.565550000000000000e+05,1.565550000000000000e+05,1.567440000000000000e+05,1.605480000000000000e+05,1.624590000000000000e+05,1.650450000000000000e+05,1.662710000000000000e+05,1.678710000000000000e+05
2.496300000000000000e+04,2.784900000000000000e+04,3.336200000000000000e+04,3.555100000000000000e+04,3.603500000000000000e+04,3.714400000000000000e+04,3.880200000000000000e+04,4.874400000000000000e+04,4.939900000000000000e+04,4.986800000000000000e+04,5.240800000000000000e+04,5.740100000000000000e+04,6.051100000000000000e+04,6.226700000000000000e+04,6.233000000000000000e+04,7.918900000000000000e+04,8.299700000000000000e+04,9.913200000000000000e+04,1.021050000000000000e+05,1.202510000000000000e+05,1.217570000000000000e+05,1.260190000000000000e+05,1.319640000000000000e+05,1.354940000000000000e+05,1.366940000000000000e+05,1.375140000000000000e+05,1.375140000000000000e+05,1.396470000000000000e+05,1.399630000000000000e+05,1.414880000000000000e+05,1.425520000000000000e+05,1.460100000000000000e+05,1.517840000000000000e+05,1.540830000000000000e+05,1.613900000000000000e+05,1.618400000000000000e+05,1.623670000000000000e+05,1.695940000000000000e+05,1.737510000000000000e+05,1.747420000000000000e+05,1.767850000000000000e+05,1.811040000000000000e+05,1.811040000000000000e+05,1.819860000000000000e+05,1.819860000000000000e+05,1.819860000000000000e+05,1.819860000000000000e+05,1.819860000000000000e+05,1.819860000000000000e+05,1.825280000000000000e+05
1.910000000000000000e+03,2.566700000000000000e+04,2.990600000000000000e+04,3.478300000000000000e+04,3.669200000000000000e+04,3.788000000000000000e+04,4.169600000000000000e+04,5.307800000000000000e+04,5.821400000000000000e+04,6.102500000000000000e+04,7.170600000000000000e+04,7.951700000000000000e+04,8.050300000000000000e+04,8.918500000000000000e+04,9.563300000000000000e+04,9.666900000000000000e+04,1.042080000000000000e+05,1.057470000000000000e+05,1.105740000000000000e+05,1.151080000000000000e+05,1.161740000000000000e+05,1.188000000000000000e+05,1.200430000000000000e+05,1.228150000000000000e+05,1.247530000000000000e+05,1.249130000000000000e+05,1.267150000000000000e+05,1.327990000000000000e+05,1.332370000000000000e+05,1.333160000000000000e+05,1.392430000000000000e+05,1.420680000000000000e+05,1.420680000000000000e+05,1.420680000000000000e+05,1.420680000000000000e+05,1.435080000000000000e+05,1.515180000000000000e+05,1.530630000000000000e+05,1.570140000000000000e+05,1.585210000000000000e+05,1.594220000000000000e+05,1.629380000000000000e+05,1.629380000000000000e+05,1.640980000000000000e+05,1.640980000000000000e+05,1.640980000000000000e+05,1.677220000000000000e+05,1.694260000000000000e+05,1.694260000000000000e+05,1.694260000000000000e+05
1.830300000000000000e+04,2.200300000000000000e+04,3.276400000000000000e+04,3.561800000000000000e+04,3.671100000000000000e+04,3.685000000000000000e+04,3.779500000000000000e+04,4.416500000000000000e+04,4.465200000000000000e+04,5.214400000000000000e+04,5.573600000000000000e+04,5.805300000000000000e+04,6.990500000000000000e+04,7.825600000000000000e+04,8.025300000000000000e+04,8.678100000000000000e+04,9.192100000000000000e+04,9.852300000000000000e+04,1.098020000000000000e+05,1.223370000000000000e+05,1.241630000000000000e+05,1.336710000000000000e+05,1.360350000000000000e+05,1.382400000000000000e+05,1.473290000000000000e+05,1.496200000000000000e+05,1.496200000000000000e+05,1.496200000000000000e+05,1.512960000000000000e+05,1.530930000000000000e+05,1.601720000000000000e+05,1.645370000000000000e+05,1.645370000000000000e+05,1.651350000000000000e+05,1.707890000000000000e+05,1.762630000000000000e+05,1.770360000000000000e+05,1.821880000000000000e+05,1.821880000000000000e+05,1.826350000000000000e+05,1.831530000000000000e+05,1.853270000000000000e+05,1.866930000000000000e+05,1.873150000000000000e+05,1.900520000000000000e+05,1.912800000000000000e+05,1.912800000000000000e+05,1.912800000000000000e+05,1.912800000000000000e+05,1.912800000000000000e+05
1.960800000000000000e+04,3.242400000000000000e+04,3.456900000000000000e+04,4.024500000000000000e+04,4.238700000000000000e+04,4.531200000000000000e+04,4.596600000000000000e+04,5.146300000000000000e+04,5.168400000000000000e+04,5.604500000000000000e+04,6.080400000000000000e+04,6.336600000000000000e+04,6.715200000000000000e+04,7.366600000000000000e+04,8.384000000000000000e+04,9.205500000000000000e+04,9.464600000000000000e+04,9.741300000000000000e+04,1.024850000000000000e+05,1.027370000000000000e+05,1.072890000000000000e+05,1.121180000000000000e+05,1.151290000000000000e+05,1.191210000000000000e+05,1.223660000000000000e+05,1.256520000000000000e+05,1.278450000000000000e+05,1.339260000000000000e+05,1.370520000000000000e+05,1.408530000000000000e+05,1.449010000000000000e+05,1.453130000000000000e+05,1.467490000000000000e+05,1.498140000000000000e+05,1.500320000000000000e+05,1.525790000000000000e+05,1.543450000000000000e+05,1.543450000000000000e+05,1.543450000000000000e+05,1.543450000000000000e+05,1.543450000000000000e+05,1.543450000000000000e+05,1.546650000000000000e+05,1.547970000000000000e+05,1.550180000000000000e+05,1.557910000000000000e+05,1.594640000000000000e+05,1.660880000000000000e+05,1.674270000000000000e+05,1.700290000000000000e+05
1.660700000000000000e+04,3.001100000000000000e+04,3.258600000000000000e+04,3.365500000000000000e+04,3.767500000000000000e+04,3.920800000000000000e+04,4.123000000000000000e+04,4.389000000000000000e+04,4.708000000000000000e+04,4.938100000000000000e+04,5.570600000000000000e+04,5.980500000000000000e+04,6.453300000000000000e+04,7.243000000000000000e+04,7.862800000000000000e+04,9.266700000000000000e+04,9.489300000000000000e+04,1.004370000000000000e+05,1.112670000000000000e+05,1.222750000000000000e+05,1.283930000000000000e+05,1.284170000000000000e+05,1.305730000000000000e+05,1.319950000000000000e+05,1.336790000000000000e+05,1.352940000000000000e+05,1.352940000000000000e+05,1.352940000000000000e+05,1.352940000000000000e+05,1.352940000000000000e+05,1.364920000000000000e+05,1.382040000000000000e+05,1.384790000000000000e+05,1.420740000000000000e+05,1.423000000000000000e+05,1.466820000000000000e+05,1.525580000000000000e+05,1.549070000000000000e+05,1.587410000000000000e+05,1.597130000000000000e+05,1.638780000000000000e+05,1.650020000000000000e+05,1.674630000000000000e+05,1.691030000000000000e+05,1.724050000000000000e+05,1.740850000000000000e+05,1.740850000000000000e+05,1.744330000000000000e+05,1.744330000000000000e+05,1.749590000000000000e+05
5.409000000000000000e+03,1.720300000000000000e+04,2.289800000000000000e+04,2.921500000000000000e+04,3.562100000000000000e+04,3.689700000000000000e+04,3.723400000000000000e+04,4.211000000000000000e+04,4.388200000000000000e+04,5.267900000000000000e+04,5.278800000000000000e+04,5.686400000000000000e+04,6.365800000000000000e+04,7.131100000000000000e+04,7.579400000000000000e+04,7.630900000000000000e+04,9.004200000000000000e+04,9.340600000000000000e+04,9.724300000000000000e+04,1.062310000000000000e+05,1.081210000000000000e+05,1.145800000000000000e+05,1.184670000000000000e+05,1.226760000000000000e+05,1.256390000000000000e+05,1.269310000000000000e+05,1.288970000000000000e+05,1.295460000000000000e+05,1.372280000000000000e+05,1.379960000000000000e+05,1.387340000000000000e+05,1.415610000000000000e+05,1.427570000000000000e+05,1.429610000000000000e+05,1.531720000000000000e+05,1.535690000000000000e+05,1.564180000000000000e+05,1.574770000000000000e+05,1.629140000000000000e+05,1.632550000000000000e+05,1.633510000000000000e+05,1.651670000000000000e+05,1.672790000000000000e+05,1.724960000000000000e+05,1.746970000000000000e+05,1.756480000000000000e+05,1.756480000000000000e+05,1.759650000000000000e+05,1.759650000000000000e+05,1.776580000000000000e+05
2.114000000000000000e+03,2.654600000000000000e+04,3.627200000000000000e+04,3.828100000000000000e+04,4.352500000000000000e+04,4.352500000000000000e+04,4.670200000000000000e+04,4.944700000000000000e+04,5.625600000000000000e+04,6.198400000000000000e+04,6.912100000000000000e+04,7.227900000000000000e+04,8.327900000000000000e+04,8.655400000000000000e+04,9.170400000000000000e+04,9.767400000000000000e+04,1.000070000000000000e+05,1.039730000000000000e+05,1.096240000000000000e+05,1.174240000000000000e+05,1.185520000000000000e+05,1.242600000000000000e+05,1.258600000000000000e+05,1.260810000000000000e+05,1.265360000000000000e+05,1.319200000000000000e+05,1.355620000000000000e+05,1.362910000000000000e+05,1.390410000000000000e+05,1.390410000000000000e+05,1.406870000000000000e+05,1.413330000000000000e+05,1.433000000000000000e+05,1.474530000000000000e+05,1.495680000000000000e+05,1.523650000000000000e+05,1.553560000000000000e+05,1.553560000000000000e+05,1.565070000000000000e+05,1.579810000000000000e+05,1.627020000000000000e+05,1.631470000000000000e+05,1.646960000000000000e+05,1.662520000000000000e+05,1.690850000000000000e+05,1.690850000000000000e+05,1.700660000000000000e+05,1.700660000000000000e+05,1.735460000000000000e+05,1.741150000000000000e+05
1.289000000000000000e+03,3.295100000000000000e+04,3.302600000000000000e+04,3.846900000000000000e+04,4.207300000000000000e+04,4.409300000000000000e+04,5.069300000000000000e+04,5.684700000000000000e+04,5.943700000000000000e+04,6.343700000000000000e+04,7.229600000000000000e+04,7.932800000000000000e+04,8.338500000000000000e+04,8.648600000000000000e+04,8.841600000000000000e+04,1.026850000000000000e+05,1.032880000000000000e+05,1.117430000000000000e+05,1.142630000000000000e+05,1.165670000000000000e+05,1.197200000000000000e+05,1.213930000000000000e+05,1.241740000000000000e+05,1.245410000000000000e+05,1.281850000000000000e+05,1.293620000000000000e+05,1.344570000000000000e+05,1.353190000000000000e+05,1.396710000000000000e+05,1.463690000000000000e+05,1.479110000000000000e+05,1.517560000000000000e+05,1.535400000000000000e+05,1.545030000000000000e+05,1.584040000000000000e+05,1.584770000000000000e+05,1.612690000000000000e+05,1.655510000000000000e+05,1.657310000000000000e+05,1.687960000000000000e+05,1.694870000000000000e+05,1.720600000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05,1.737270000000000000e+05
